Trade #,Type,Signal,Date/Time,Price PLN,Contracts,Profit PLN,Profit %,Cum. Profit PLN,Cum. Profit %,Run-up PLN,Run-up %,Drawdown PLN,Drawdown %
486,Exit Short,Long,2024-05-17 11:00,3.92700,1,-0.004,-0.10,2.46,0.00,0,0.00,0.004,0.10
486,Entry Short,Short,2024-05-17 10:30,3.92300,1,-0.004,-0.10,2.46,0.00,0,0.00,0.004,0.10
485,Exit Long,Close entry(s) order Long,2024-05-17 09:30,3.92500,1,0.005,0.13,2.46,0.00,0.01,0.25,0,0.00
485,Entry Long,Long,2024-05-17 03:00,3.92000,1,0.005,0.13,2.46,0.00,0.01,0.25,0,0.00
484,Exit Short,Long,2024-05-17 03:00,3.92000,1,0.001,0.03,2.46,0.00,0.005,0.13,0,0.00
484,Entry Short,Short,2024-05-16 17:30,3.92100,1,0.001,0.03,2.46,0.00,0.005,0.13,0,0.00
483,Exit Long,Close entry(s) order Long,2024-05-16 17:00,3.92600,1,0.005,0.13,2.45,0.00,0.01,0.20,0,0.00
483,Entry Long,Long,2024-05-16 13:30,3.92100,1,0.005,0.13,2.45,0.00,0.01,0.20,0,0.00
482,Exit Long,Close entry(s) order Long,2024-05-16 13:30,3.92000,1,0,0.00,2.45,0.00,0.002,0.05,0.001,0.03
482,Entry Long,Long,2024-05-16 11:00,3.92000,1,0,0.00,2.45,0.00,0.002,0.05,0.001,0.03
481,Exit Short,Long,2024-05-16 11:00,3.92000,1,-0.003,-0.08,2.45,0.00,0,0.00,0.003,0.08
481,Entry Short,Short,2024-05-16 11:00,3.91700,1,-0.003,-0.08,2.45,0.00,0,0.00,0.003,0.08
480,Exit Long,Close entry(s) order Long,2024-05-16 10:00,3.91900,1,0.002,0.05,2.45,0.00,0.01,0.18,0,0.00
480,Entry Long,Long,2024-05-16 08:00,3.91700,1,0.002,0.05,2.45,0.00,0.01,0.18,0,0.00
479,Exit Short,Close entry(s) order Short,2024-05-16 08:00,3.91600,1,0.004,0.10,2.45,0.00,0.01,0.18,0,0.00
479,Entry Short,Short,2024-05-15 20:00,3.92000,1,0.004,0.10,2.45,0.00,0.01,0.18,0,0.00
478,Exit Long,Short,2024-05-15 20:00,3.92000,1,-0.004,-0.10,2.45,0.00,0.002,0.05,0.004,0.10
478,Entry Long,Long,2024-05-15 18:30,3.92400,1,-0.004,-0.10,2.45,0.00,0.002,0.05,0.004,0.10
477,Exit Short,Close entry(s) order Short,2024-05-15 18:30,3.92100,1,0.01,0.25,2.45,0.00,0.01,0.31,0,0.00
477,Entry Short,Short,2024-05-15 17:30,3.93100,1,0.01,0.25,2.45,0.00,0.01,0.31,0,0.00
476,Exit Long,Close entry(s) order Long,2024-05-15 17:00,3.93600,1,0.005,0.13,2.44,0.00,0.01,0.23,0,0.00
476,Entry Long,Long,2024-05-15 16:30,3.93100,1,0.005,0.13,2.44,0.00,0.01,0.23,0,0.00
475,Exit Short,Long,2024-05-15 16:30,3.93100,1,0.004,0.10,2.44,0.00,0.01,0.18,0,0.00
475,Entry Short,Short,2024-05-15 15:30,3.93500,1,0.004,0.10,2.44,0.00,0.01,0.18,0,0.00
474,Exit Long,Close entry(s) order Long,2024-05-15 15:30,3.94000,1,0.002,0.05,2.43,0.00,0.01,0.15,0,0.00
474,Entry Long,Long,2024-05-15 12:00,3.93800,1,0.002,0.05,2.43,0.00,0.01,0.15,0,0.00
473,Exit Short,Close entry(s) order Short,2024-05-15 12:00,3.93700,1,0.003,0.08,2.43,0.00,0.005,0.13,0,0.00
473,Entry Short,Short,2024-05-15 11:00,3.94000,1,0.003,0.08,2.43,0.00,0.005,0.13,0,0.00
472,Exit Long,Short,2024-05-15 11:00,3.94000,1,-0.001,-0.03,2.43,0.00,0,0.00,0.001,0.03
472,Entry Long,Long,2024-05-15 11:00,3.94100,1,-0.001,-0.03,2.43,0.00,0,0.00,0.001,0.03
471,Exit Short,Long,2024-05-15 11:00,3.94100,1,0.002,0.05,2.43,0.00,0.003,0.08,0,0.00
471,Entry Short,Short,2024-05-15 08:30,3.94300,1,0.002,0.05,2.43,0.00,0.003,0.08,0,0.00
470,Exit Long,Short,2024-05-15 08:30,3.94300,1,-0.002,-0.05,2.43,0.00,0.002,0.04,0.002,0.05
470,Entry Long,Long,2024-05-15 04:30,3.94500,1,-0.002,-0.05,2.43,0.00,0.002,0.04,0.002,0.05
469,Exit Short,Long,2024-05-15 04:30,3.94500,1,0.001,0.03,2.43,0.00,0.002,0.06,0,0.00
469,Entry Short,Short,2024-05-14 21:30,3.94600,1,0.001,0.03,2.43,0.00,0.002,0.06,0,0.00
468,Exit Long,Short,2024-05-14 21:30,3.94600,1,-0.001,-0.03,2.43,0.00,0.001,0.03,0.001,0.03
468,Entry Long,Long,2024-05-14 18:00,3.94700,1,-0.001,-0.03,2.43,0.00,0.001,0.03,0.001,0.03
467,Exit Short,Long,2024-05-14 18:00,3.94700,1,0.001,0.03,2.43,0.00,0.003,0.08,0,0.00
467,Entry Short,Short,2024-05-14 17:30,3.94800,1,0.001,0.03,2.43,0.00,0.003,0.08,0,0.00
466,Exit Long,Short,2024-05-14 17:30,3.94800,1,-0.004,-0.10,2.43,0.00,0.002,0.05,0.004,0.10
466,Entry Long,Long,2024-05-14 17:00,3.95200,1,-0.004,-0.10,2.43,0.00,0.002,0.05,0.004,0.10
465,Exit Short,Close entry(s) order Short,2024-05-14 17:00,3.95000,1,0.003,0.08,2.43,0.00,0.005,0.13,0,0.00
465,Entry Short,Short,2024-05-14 16:00,3.95300,1,0.003,0.08,2.43,0.00,0.005,0.13,0,0.00
464,Exit Long,Short,2024-05-14 16:00,3.95300,1,-0.01,-0.15,2.43,0.00,0,0.00,0.01,0.15
464,Entry Long,Long,2024-05-14 15:30,3.95900,1,-0.01,-0.15,2.43,0.00,0,0.00,0.01,0.15
463,Exit Short,Close entry(s) order Short,2024-05-14 15:00,3.95700,1,0.01,0.30,2.43,0.00,0.01,0.35,0,0.00
463,Entry Short,Short,2024-05-14 12:00,3.96900,1,0.01,0.30,2.43,0.00,0.01,0.35,0,0.00
462,Exit Long,Short,2024-05-14 12:00,3.96900,1,-0.002,-0.05,2.42,0.00,0.003,0.09,0.002,0.05
462,Entry Long,Long,2024-05-13 20:30,3.97100,1,-0.002,-0.05,2.42,0.00,0.003,0.09,0.002,0.05
461,Exit Short,Close entry(s) order Short,2024-05-13 18:00,3.96800,1,0,0.00,2.42,0.00,0.002,0.05,0,0.00
461,Entry Short,Short,2024-05-13 17:00,3.96800,1,0,0.00,2.42,0.00,0.002,0.05,0,0.00
460,Exit Short,Close entry(s) order Short,2024-05-13 15:30,3.97300,1,0.02,0.50,2.42,0.00,0.02,0.55,0,0.00
460,Entry Short,Short,2024-05-13 09:00,3.99300,1,0.02,0.50,2.42,0.00,0.02,0.55,0,0.00
459,Exit Long,Close entry(s) order Long,2024-05-13 09:00,3.99500,1,0,0.00,2.40,0.00,0.002,0.05,0,0.00
459,Entry Long,Long,2024-05-13 03:00,3.99500,1,0,0.00,2.40,0.00,0.002,0.05,0,0.00
458,Exit Long,Close entry(s) order Long,2024-05-13 01:00,3.99400,1,-0.001,-0.03,2.40,0.00,0.001,0.03,0.001,0.03
458,Entry Long,Long,2024-05-10 22:30,3.99500,1,-0.001,-0.03,2.40,0.00,0.001,0.03,0.001,0.03
457,Exit Long,Close entry(s) order Long,2024-05-10 18:30,3.99200,1,0.01,0.23,2.40,0.00,0.01,0.30,0,0.00
457,Entry Long,Long,2024-05-10 17:00,3.98300,1,0.01,0.23,2.40,0.00,0.01,0.30,0,0.00
456,Exit Short,Long,2024-05-10 17:00,3.98300,1,0.001,0.03,2.40,0.00,0.005,0.13,0,0.00
456,Entry Short,Short,2024-05-10 16:30,3.98400,1,0.001,0.03,2.40,0.00,0.005,0.13,0,0.00
455,Exit Long,Close entry(s) order Long,2024-05-10 16:00,3.98900,1,0.002,0.05,2.39,0.00,0.005,0.13,0,0.00
455,Entry Long,Long,2024-05-10 15:30,3.98700,1,0.002,0.05,2.39,0.00,0.005,0.13,0,0.00
454,Exit Long,Close entry(s) order Long,2024-05-10 14:30,3.98700,1,0.002,0.05,2.39,0.00,0.004,0.10,0,0.00
454,Entry Long,Long,2024-05-10 12:30,3.98500,1,0.002,0.05,2.39,0.00,0.004,0.10,0,0.00
453,Exit Long,Close entry(s) order Long,2024-05-10 12:30,3.98400,1,0.005,0.13,2.39,0.00,0.01,0.20,0.003,0.08
453,Entry Long,Long,2024-05-10 06:00,3.97900,1,0.005,0.13,2.39,0.00,0.01,0.20,0.003,0.08
452,Exit Short,Close entry(s) order Short,2024-05-09 18:30,3.97900,1,0.02,0.60,2.39,0.00,0.03,0.67,0,0.00
452,Entry Short,Short,2024-05-09 13:00,4.00300,1,0.02,0.60,2.39,0.00,0.03,0.67,0,0.00
451,Exit Long,Short,2024-05-09 13:00,4.00300,1,-0.001,-0.02,2.36,0.00,0.003,0.08,0.001,0.02
451,Entry Long,Long,2024-05-09 11:00,4.00400,1,-0.001,-0.02,2.36,0.00,0.003,0.08,0.001,0.02
450,Exit Short,Close entry(s) order Short,2024-05-09 11:00,4.00300,1,-0.001,-0.02,2.36,0.00,0,0.00,0.001,0.02
450,Entry Short,Short,2024-05-09 10:30,4.00200,1,-0.001,-0.02,2.36,0.00,0,0.00,0.001,0.02
449,Exit Long,Short,2024-05-09 10:30,4.00200,1,-0.002,-0.05,2.36,0.00,0.001,0.02,0.003,0.07
449,Entry Long,Long,2024-05-09 09:30,4.00400,1,-0.002,-0.05,2.36,0.00,0.001,0.02,0.003,0.07
448,Exit Short,Close entry(s) order Short,2024-05-08 19:00,4.00100,1,0.01,0.35,2.37,0.00,0.02,0.42,0,0.00
448,Entry Short,Short,2024-05-08 12:30,4.01500,1,0.01,0.35,2.37,0.00,0.02,0.42,0,0.00
447,Exit Long,Close entry(s) order Long,2024-05-08 12:00,4.02000,1,0.01,0.25,2.35,0.00,0.01,0.30,0,0.00
447,Entry Long,Long,2024-05-08 01:30,4.01000,1,0.01,0.25,2.35,0.00,0.01,0.30,0,0.00
446,Exit Long,Close entry(s) order Long,2024-05-08 00:30,4.00800,1,0.01,0.20,2.34,0.00,0.01,0.27,0.001,0.03
446,Entry Long,Long,2024-05-07 18:30,4.00000,1,0.01,0.20,2.34,0.00,0.01,0.27,0.001,0.03
445,Exit Short,Close entry(s) order Short,2024-05-07 18:30,3.99800,1,0.004,0.10,2.33,0.00,0.01,0.17,0,0.00
445,Entry Short,Short,2024-05-07 16:00,4.00200,1,0.004,0.10,2.33,0.00,0.01,0.17,0,0.00
444,Exit Long,Close entry(s) order Long,2024-05-07 11:30,4.00800,1,0.01,0.25,2.33,0.00,0.01,0.30,0,0.00
444,Entry Long,Long,2024-05-07 05:00,3.99800,1,0.01,0.25,2.33,0.00,0.01,0.30,0,0.00
443,Exit Short,Close entry(s) order Short,2024-05-07 04:30,3.99700,1,-0.001,-0.03,2.32,0.00,0.001,0.03,0.001,0.03
443,Entry Short,Short,2024-05-07 03:30,3.99600,1,-0.001,-0.03,2.32,0.00,0.001,0.03,0.001,0.03
442,Exit Long,Short,2024-05-07 03:30,3.99600,1,-0.005,-0.12,2.32,0.00,0.001,0.02,0.005,0.12
442,Entry Long,Long,2024-05-07 00:30,4.00100,1,-0.005,-0.12,2.32,0.00,0.001,0.02,0.005,0.12
441,Exit Short,Close entry(s) order Short,2024-05-06 19:00,3.99800,1,0.02,0.47,2.33,0.00,0.02,0.52,0,0.00
441,Entry Short,Short,2024-05-06 12:30,4.01700,1,0.02,0.47,2.33,0.00,0.02,0.52,0,0.00
440,Exit Long,Close entry(s) order Long,2024-05-06 11:00,4.02100,1,0.003,0.07,2.31,0.00,0.01,0.15,0,0.00
440,Entry Long,Long,2024-05-06 09:30,4.01800,1,0.003,0.07,2.31,0.00,0.01,0.15,0,0.00
439,Exit Long,Close entry(s) order Long,2024-05-06 08:30,4.01700,1,-0.001,-0.02,2.30,0.00,0.001,0.03,0.001,0.02
439,Entry Long,Long,2024-05-06 06:00,4.01800,1,-0.001,-0.02,2.30,0.00,0.001,0.03,0.001,0.02
438,Exit Long,Close entry(s) order Long,2024-05-06 04:30,4.01700,1,-0.001,-0.02,2.30,0.00,0,0.00,0.001,0.02
438,Entry Long,Long,2024-05-06 03:30,4.01800,1,-0.001,-0.02,2.30,0.00,0,0.00,0.001,0.02
437,Exit Long,Close entry(s) order Long,2024-05-03 18:00,4.02100,1,0.01,0.37,2.31,0.00,0.02,0.45,0,0.00
437,Entry Long,Long,2024-05-03 16:00,4.00600,1,0.01,0.37,2.31,0.00,0.02,0.45,0,0.00
436,Exit Short,Close entry(s) order Short,2024-05-03 16:00,4.00300,1,0.05,1.14,2.29,0.00,0.05,1.19,0,0.00
436,Entry Short,Short,2024-05-02 18:30,4.04900,1,0.05,1.14,2.29,0.00,0.05,1.19,0,0.00
435,Exit Long,Close entry(s) order Long,2024-05-02 18:00,4.05100,1,0.002,0.05,2.24,0.00,0.005,0.12,0,0.00
435,Entry Long,Long,2024-05-02 16:00,4.04900,1,0.002,0.05,2.24,0.00,0.005,0.12,0,0.00
434,Exit Short,Long,2024-05-02 16:00,4.04900,1,-0.004,-0.10,2.24,0.00,0.001,0.02,0.004,0.10
434,Entry Short,Short,2024-05-02 14:30,4.04500,1,-0.004,-0.10,2.24,0.00,0.001,0.02,0.004,0.10
433,Exit Long,Close entry(s) order Long,2024-05-02 12:30,4.04800,1,0.01,0.32,2.25,0.00,0.02,0.40,0,0.00
433,Entry Long,Long,2024-05-02 09:30,4.03500,1,0.01,0.32,2.25,0.00,0.02,0.40,0,0.00
432,Exit Short,Close entry(s) order Short,2024-05-02 09:30,4.03400,1,0.003,0.07,2.23,0.00,0.01,0.15,0.002,0.05
432,Entry Short,Short,2024-05-02 01:00,4.03700,1,0.003,0.07,2.23,0.00,0.01,0.15,0.002,0.05
431,Exit Long,Close entry(s) order Long,2024-05-02 01:00,4.04000,1,0.001,0.02,2.23,0.00,0.005,0.12,0,0.00
431,Entry Long,Long,2024-05-02 00:00,4.03900,1,0.001,0.02,2.23,0.00,0.005,0.12,0,0.00
430,Exit Short,Long,2024-05-02 00:00,4.03900,1,-0.002,-0.05,2.23,0.00,0.002,0.05,0.002,0.05
430,Entry Short,Short,2024-05-01 23:00,4.03700,1,-0.002,-0.05,2.23,0.00,0.002,0.05,0.002,0.05
429,Exit Long,Close entry(s) order Long,2024-05-01 23:00,4.04300,1,0.01,0.22,2.23,0.00,0.01,0.30,0,0.00
429,Entry Long,Long,2024-05-01 22:00,4.03400,1,0.01,0.22,2.23,0.00,0.01,0.30,0,0.00
428,Exit Short,Close entry(s) order Short,2024-05-01 22:00,4.02900,1,0.02,0.52,2.22,0.00,0.02,0.57,0,0.00
428,Entry Short,Short,2024-05-01 21:00,4.05000,1,0.02,0.52,2.22,0.00,0.02,0.57,0,0.00
427,Exit Short,Close entry(s) order Short,2024-05-01 19:30,4.05400,1,0.02,0.39,2.20,0.00,0.02,0.47,0,0.00
427,Entry Short,Short,2024-05-01 11:30,4.07000,1,0.02,0.39,2.20,0.00,0.02,0.47,0,0.00
426,Exit Long,Close entry(s) order Long,2024-05-01 10:00,4.07100,1,-0.001,-0.02,2.19,0.00,0.001,0.02,0.001,0.02
426,Entry Long,Long,2024-05-01 09:30,4.07200,1,-0.001,-0.02,2.19,0.00,0.001,0.02,0.001,0.02
425,Exit Long,Close entry(s) order Long,2024-05-01 09:00,4.06500,1,0.03,0.84,2.19,0.00,0.04,0.87,0,0.00
425,Entry Long,Long,2024-04-30 15:30,4.03100,1,0.03,0.84,2.19,0.00,0.04,0.87,0,0.00
424,Exit Short,Close entry(s) order Short,2024-04-30 15:30,4.03000,1,0.004,0.10,2.15,0.00,0.01,0.20,0.001,0.02
424,Entry Short,Short,2024-04-30 09:30,4.03400,1,0.004,0.10,2.15,0.00,0.01,0.20,0.001,0.02
423,Exit Long,Close entry(s) order Long,2024-04-30 09:30,4.03700,1,0.01,0.17,2.15,0.00,0.01,0.25,0,0.00
423,Entry Long,Long,2024-04-30 05:00,4.03000,1,0.01,0.17,2.15,0.00,0.01,0.25,0,0.00
422,Exit Short,Close entry(s) order Short,2024-04-30 02:30,4.02500,1,0.01,0.32,2.14,0.00,0.01,0.37,0,0.00
422,Entry Short,Short,2024-04-29 17:30,4.03800,1,0.01,0.32,2.14,0.00,0.01,0.37,0,0.00
421,Exit Long,Close entry(s) order Long,2024-04-29 17:00,4.04300,1,0.01,0.35,2.13,0.00,0.02,0.40,0,0.00
421,Entry Long,Long,2024-04-29 11:30,4.02900,1,0.01,0.35,2.13,0.00,0.02,0.40,0,0.00
420,Exit Short,Close entry(s) order Short,2024-04-29 11:30,4.02600,1,-0.001,-0.02,2.11,0.00,0,0.00,0.001,0.02
420,Entry Short,Short,2024-04-29 11:30,4.02500,1,-0.001,-0.02,2.11,0.00,0,0.00,0.001,0.02
419,Exit Short,Close entry(s) order Short,2024-04-29 09:30,4.02700,1,0.01,0.32,2.12,0.00,0.02,0.41,0,0.00
419,Entry Short,Short,2024-04-26 21:00,4.04000,1,0.01,0.32,2.12,0.00,0.02,0.41,0,0.00
418,Exit Long,Close entry(s) order Long,2024-04-26 19:00,4.04600,1,0.02,0.60,2.10,0.00,0.03,0.65,0,0.00
418,Entry Long,Long,2024-04-26 11:30,4.02200,1,0.02,0.60,2.10,0.00,0.03,0.65,0,0.00
417,Exit Short,Close entry(s) order Short,2024-04-26 11:30,4.02100,1,0,0.00,2.08,0.00,0.002,0.05,0,0.00
417,Entry Short,Short,2024-04-26 11:00,4.02100,1,0,0.00,2.08,0.00,0.002,0.05,0,0.00
416,Exit Long,Short,2024-04-26 11:00,4.02100,1,-0.004,-0.10,2.08,0.00,0.001,0.02,0.004,0.10
416,Entry Long,Long,2024-04-26 10:30,4.02500,1,-0.004,-0.10,2.08,0.00,0.001,0.02,0.004,0.10
415,Exit Short,Close entry(s) order Short,2024-04-26 06:30,4.02300,1,-0.001,-0.02,2.08,0.00,0.001,0.02,0.001,0.02
415,Entry Short,Short,2024-04-25 23:00,4.02200,1,-0.001,-0.02,2.08,0.00,0.001,0.02,0.001,0.02
414,Exit Short,Close entry(s) order Short,2024-04-25 21:00,4.02600,1,0.01,0.32,2.08,0.00,0.02,0.37,0,0.00
414,Entry Short,Short,2024-04-25 17:00,4.03900,1,0.01,0.32,2.08,0.00,0.02,0.37,0,0.00
413,Exit Long,Close entry(s) order Long,2024-04-25 16:30,4.04600,1,0.02,0.47,2.07,0.00,0.02,0.54,0,0.00
413,Entry Long,Long,2024-04-25 15:00,4.02700,1,0.02,0.47,2.07,0.00,0.02,0.54,0,0.00
412,Exit Short,Close entry(s) order Short,2024-04-25 15:00,4.02200,1,0.03,0.64,2.05,0.00,0.03,0.69,0,0.00
412,Entry Short,Short,2024-04-25 08:30,4.04800,1,0.03,0.64,2.05,0.00,0.03,0.69,0,0.00
411,Exit Long,Close entry(s) order Long,2024-04-25 04:00,4.05100,1,-0.001,-0.02,2.03,0.00,0.001,0.03,0.001,0.02
411,Entry Long,Long,2024-04-25 03:30,4.05200,1,-0.001,-0.02,2.03,0.00,0.001,0.03,0.001,0.02
410,Exit Long,Close entry(s) order Long,2024-04-24 20:30,4.05200,1,0.01,0.15,2.03,0.00,0.01,0.20,0,0.00
410,Entry Long,Long,2024-04-24 17:00,4.04600,1,0.01,0.15,2.03,0.00,0.01,0.20,0,0.00
409,Exit Long,Close entry(s) order Long,2024-04-24 14:30,4.04200,1,0.01,0.32,2.02,0.00,0.02,0.40,0,0.00
409,Entry Long,Long,2024-04-24 09:30,4.02900,1,0.01,0.32,2.02,0.00,0.02,0.40,0,0.00
408,Exit Short,Close entry(s) order Short,2024-04-23 23:00,4.02600,1,0.03,0.76,2.01,0.00,0.03,0.81,0,0.00
408,Entry Short,Short,2024-04-23 12:30,4.05700,1,0.03,0.76,2.01,0.00,0.03,0.81,0,0.00
407,Exit Long,Close entry(s) order Long,2024-04-23 12:30,4.05900,1,0.003,0.07,1.98,0.00,0.01,0.15,0,0.00
407,Entry Long,Long,2024-04-23 11:00,4.05600,1,0.003,0.07,1.98,0.00,0.01,0.15,0,0.00
406,Exit Short,Close entry(s) order Short,2024-04-23 11:00,4.05500,1,-0.001,-0.02,1.97,0.00,0,0.00,0.001,0.02
406,Entry Short,Short,2024-04-23 11:00,4.05400,1,-0.001,-0.02,1.97,0.00,0,0.00,0.001,0.02
405,Exit Long,Short,2024-04-23 11:00,4.05400,1,-0.001,-0.02,1.97,0.00,0.002,0.05,0.002,0.05
405,Entry Long,Long,2024-04-23 09:00,4.05500,1,-0.001,-0.02,1.97,0.00,0.002,0.05,0.002,0.05
404,Exit Short,Close entry(s) order Short,2024-04-23 08:00,4.05200,1,-0.001,-0.02,1.98,0.00,0.002,0.04,0.001,0.02
404,Entry Short,Short,2024-04-23 03:30,4.05100,1,-0.001,-0.02,1.98,0.00,0.002,0.04,0.001,0.02
403,Exit Short,Close entry(s) order Short,2024-04-23 03:00,4.05200,1,0.01,0.15,1.98,0.00,0.01,0.20,0,0.00
403,Entry Short,Short,2024-04-22 17:00,4.05800,1,0.01,0.15,1.98,0.00,0.01,0.20,0,0.00
402,Exit Long,Close entry(s) order Long,2024-04-22 17:00,4.06200,1,0.01,0.15,1.97,0.00,0.01,0.20,0,0.00
402,Entry Long,Long,2024-04-22 14:00,4.05600,1,0.01,0.15,1.97,0.00,0.01,0.20,0,0.00
401,Exit Long,Close entry(s) order Long,2024-04-22 13:00,4.05500,1,-0.001,-0.02,1.96,0.00,0,0.00,0.001,0.02
401,Entry Long,Long,2024-04-22 13:00,4.05600,1,-0.001,-0.02,1.96,0.00,0,0.00,0.001,0.02
400,Exit Long,Close entry(s) order Long,2024-04-22 11:30,4.05400,1,0.01,0.35,1.97,0.00,0.02,0.42,0,0.00
400,Entry Long,Long,2024-04-22 09:00,4.04000,1,0.01,0.35,1.97,0.00,0.02,0.42,0,0.00
399,Exit Short,Close entry(s) order Short,2024-04-22 09:00,4.03900,1,0.003,0.07,1.95,0.00,0.01,0.12,0,0.00
399,Entry Short,Short,2024-04-22 03:00,4.04200,1,0.003,0.07,1.95,0.00,0.01,0.12,0,0.00
398,Exit Long,Close entry(s) order Long,2024-04-19 19:30,4.05100,1,0.01,0.20,1.95,0.00,0.01,0.30,0,0.00
398,Entry Long,Long,2024-04-19 18:00,4.04300,1,0.01,0.20,1.95,0.00,0.01,0.30,0,0.00
397,Exit Short,Close entry(s) order Short,2024-04-19 17:30,4.04100,1,0.02,0.44,1.94,0.00,0.02,0.49,0,0.00
397,Entry Short,Short,2024-04-19 15:00,4.05900,1,0.02,0.44,1.94,0.00,0.02,0.49,0,0.00
396,Exit Long,Short,2024-04-19 15:00,4.05900,1,-0.01,-0.15,1.92,0.00,0,0.00,0.01,0.15
396,Entry Long,Long,2024-04-19 15:00,4.06500,1,-0.01,-0.15,1.92,0.00,0,0.00,0.01,0.15
395,Exit Short,Close entry(s) order Short,2024-04-19 13:30,4.06100,1,0.05,1.12,1.93,0.00,0.05,1.17,0,0.00
395,Entry Short,Short,2024-04-19 06:00,4.10700,1,0.05,1.12,1.93,0.00,0.05,1.17,0,0.00
394,Exit Long,Close entry(s) order Long,2024-04-19 06:00,4.11000,1,0.05,1.21,1.88,0.00,0.05,1.26,0,0.00
394,Entry Long,Long,2024-04-18 17:30,4.06100,1,0.05,1.21,1.88,0.00,0.05,1.26,0,0.00
393,Exit Short,Long,2024-04-18 17:30,4.06100,1,-0.004,-0.10,1.83,0.00,0,0.00,0.004,0.10
393,Entry Short,Short,2024-04-18 17:30,4.05700,1,-0.004,-0.10,1.83,0.00,0,0.00,0.004,0.10
392,Exit Long,Close entry(s) order Long,2024-04-18 17:00,4.06200,1,0.005,0.12,1.84,0.00,0.01,0.20,0,0.00
392,Entry Long,Long,2024-04-18 15:30,4.05700,1,0.005,0.12,1.84,0.00,0.01,0.20,0,0.00
391,Exit Long,Close entry(s) order Long,2024-04-18 14:30,4.05600,1,-0.001,-0.02,1.83,0.00,0,0.00,0.001,0.02
391,Entry Long,Long,2024-04-18 13:30,4.05700,1,-0.001,-0.02,1.83,0.00,0,0.00,0.001,0.02
390,Exit Long,Close entry(s) order Long,2024-04-18 12:30,4.05700,1,0.01,0.15,1.83,0.00,0.01,0.22,0,0.00
390,Entry Long,Long,2024-04-18 10:30,4.05100,1,0.01,0.15,1.83,0.00,0.01,0.22,0,0.00
389,Exit Short,Close entry(s) order Short,2024-04-18 10:30,4.04800,1,0.01,0.32,1.83,0.00,0.01,0.37,0,0.00
389,Entry Short,Short,2024-04-18 08:30,4.06100,1,0.01,0.32,1.83,0.00,0.01,0.37,0,0.00
388,Exit Short,Close entry(s) order Short,2024-04-18 03:00,4.06500,1,0.002,0.05,1.81,0.00,0.005,0.12,0,0.00
388,Entry Short,Short,2024-04-17 22:30,4.06700,1,0.002,0.05,1.81,0.00,0.005,0.12,0,0.00
387,Exit Short,Close entry(s) order Short,2024-04-17 22:30,4.06800,1,0.01,0.29,1.81,0.00,0.01,0.32,0,0.00
387,Entry Short,Short,2024-04-17 19:00,4.08000,1,0.01,0.29,1.81,0.00,0.01,0.32,0,0.00
386,Exit Long,Close entry(s) order Long,2024-04-17 19:00,4.08100,1,0.001,0.02,1.80,0.00,0.01,0.15,0,0.00
386,Entry Long,Long,2024-04-17 17:30,4.08000,1,0.001,0.02,1.80,0.00,0.01,0.15,0,0.00
385,Exit Short,Close entry(s) order Short,2024-04-17 17:30,4.07800,1,0.01,0.15,1.80,0.00,0.01,0.22,0,0.00
385,Entry Short,Short,2024-04-17 16:00,4.08400,1,0.01,0.15,1.80,0.00,0.01,0.22,0,0.00
384,Exit Long,Close entry(s) order Long,2024-04-17 16:00,4.09000,1,0.004,0.10,1.79,0.00,0.01,0.17,0,0.00
384,Entry Long,Long,2024-04-17 14:30,4.08600,1,0.004,0.10,1.79,0.00,0.01,0.17,0,0.00
383,Exit Long,Close entry(s) order Long,2024-04-17 14:30,4.08500,1,0.01,0.15,1.79,0.00,0.01,0.22,0.001,0.03
383,Entry Long,Long,2024-04-17 13:30,4.07900,1,0.01,0.15,1.79,0.00,0.01,0.22,0.001,0.03
382,Exit Short,Close entry(s) order Short,2024-04-17 12:00,4.07400,1,0.04,0.88,1.78,0.00,0.04,0.92,0,0.00
382,Entry Short,Short,2024-04-17 09:30,4.11000,1,0.04,0.88,1.78,0.00,0.04,0.92,0,0.00
381,Exit Short,Close entry(s) order Short,2024-04-17 08:30,4.11100,1,0,0.00,1.75,0.00,0.01,0.14,0,0.00
381,Entry Short,Short,2024-04-17 04:00,4.11100,1,0,0.00,1.75,0.00,0.01,0.14,0,0.00
380,Exit Short,Close entry(s) order Short,2024-04-16 22:30,4.10600,1,0.01,0.22,1.75,0.00,0.01,0.32,0,0.00
380,Entry Short,Short,2024-04-16 20:30,4.11500,1,0.01,0.22,1.75,0.00,0.01,0.32,0,0.00
379,Exit Long,Short,2024-04-16 20:30,4.11500,1,0.01,0.19,1.74,0.00,0.01,0.24,0,0.00
379,Entry Long,Long,2024-04-16 19:30,4.10700,1,0.01,0.19,1.74,0.00,0.01,0.24,0,0.00
378,Exit Short,Long,2024-04-16 19:30,4.10700,1,-0.01,-0.15,1.73,0.00,0.002,0.05,0.01,0.15
378,Entry Short,Short,2024-04-16 17:00,4.10100,1,-0.01,-0.15,1.73,0.00,0.002,0.05,0.01,0.15
377,Exit Long,Close entry(s) order Long,2024-04-16 17:00,4.10200,1,0.01,0.29,1.74,0.00,0.01,0.34,0,0.00
377,Entry Long,Long,2024-04-16 16:30,4.09000,1,0.01,0.29,1.74,0.00,0.01,0.34,0,0.00
